SaleID,SaleDate,StoreName,Region,OpeningDate,ProductName,Category,UnitPrice,QuantitySold,Revenue
317061,2020-11-17,Store I-34,West,2016-05-24,Grocery Olive Oil 96,Grocery,10.7,1,10.7
317062,2024-08-18,Store E-56,Atlantic,2015-09-07,Toys RC Car 86,Toys,15.42,1,15.42
317063,2022-10-13,Store N-13,Prairies,2015-11-05,Electronics Tablet 80,Electronics,80.0,1,80.0
317064,2021-10-11,Store J-35,Atlantic,2016-05-06,Electronics Camera 86,Electronics,175.76,1,175.76
317065,2024-08-29,Store Z-25,Prairies,2016-01-01,Electronics Laptop 11,Electronics,598.22,1,598.22
317066,2022-04-10,Store Q-16,Central,2015-09-19,Toys Action Figure 37,Toys,15.14,3,45.42
317067,2020-07-07,Store V-21,Prairies,2015-07-13,Clothing T-Shirt 39,Clothing,20.19,4,80.76
317068,2024-02-19,Store R-17,Central,2015-10-28,Grocery Cereal 53,Grocery,7.23,2,14.46
317069,2020-04-01,Store F-31,Central,2015-10-15,Electronics Phone 69,Electronics,900.45,2,1800.9
317070,2025-03-26,Store H-33,Central,2016-03-11,Electronics Laptop 19,Electronics,842.92,1,842.92
317071,2024-04-29,Store Z-51,West,2015-10-01,Clothing Hoodie 05,Clothing,21.26,1,21.26
317072,2023-11-09,Store U-46,Central,2015-12-19,Beauty Lotion 23,Beauty,21.95,3,65.85
317073,2020-06-23,Store S-18,West,2015-12-05,Grocery Granola 04,Grocery,10.28,1,10.28
317074,2024-08-23,Store D-55,Central,2016-05-12,Grocery Juice 20,Grocery,17.62,2,35.24
317075,2021-04-18,Store Z-51,West,2015-10-01,Beauty Mask 83,Beauty,10.39,1,10.39
317076,2025-04-18,Store L-37,West,2015-10-25,Outdoor Lantern 98,Outdoor,253.29,3,759.87
317077,2020-09-26,Store B-01,Prairies,2015-11-17,Beauty Mask 51,Beauty,36.13,1,36.13
317078,2025-08-06,Store N-13,Prairies,2015-11-05,Beauty Perfume 00,Beauty,67.0,1,67.0
317079,2021-11-24,Store V-47,Prairies,2015-10-27,Grocery Beans 48,Grocery,7.28,1,7.28
317080,2021-01-10,Store B-27,Central,2015-10-26,Electronics Router 34,Electronics,257.0,1,257.0
317081,2023-11-16,Store H-07,Central,2016-02-28,Electronics Monitor 84,Electronics,163.21,1,163.21
317082,2025-09-14,Store Z-25,Prairies,2016-01-01,Beauty Conditioner 57,Beauty,31.36,1,31.36
317083,2023-05-20,Store N-13,Prairies,2015-11-05,Beauty Face Cream 99,Beauty,68.38,3,205.14
317084,2025-05-25,Store B-53,Atlantic,2016-01-25,Electronics Monitor 45,Electronics,1205.96,1,1205.96
317085,2020-05-13,Store B-53,Atlantic,2016-01-25,Grocery Tea 38,Grocery,4.21,1,4.21
317086,2022-07-12,Store X-23,Prairies,2016-01-04,Grocery Rice 70,Grocery,2.9,2,5.8
317087,2021-11-20,Store I-08,Prairies,2016-01-11,Home Toaster 76,Home,62.64,2,125.28
317088,2024-08-28,Store V-21,Prairies,2015-07-13,Electronics Monitor 09,Electronics,267.33,1,267.33
317089,2025-07-22,Store H-07,Central,2016-02-28,Grocery Rice 04,Grocery,6.05,3,18.15
317090,2025-02-15,Store S-18,West,2015-12-05,Home Vacuum 26,Home,114.93,1,114.93
317091,2022-04-20,Store U-46,Central,2015-12-19,Home Chair 25,Home,76.27,2,152.54
317092,2022-09-14,Store R-17,Central,2015-10-28,Electronics Phone 69,Electronics,900.45,1,900.45
317093,2024-01-01,Store G-32,Central,2015-09-10,Grocery Granola 62,Grocery,30.0,2,60.0
317094,2022-04-18,Store G-06,Central,2015-10-05,Clothing Jacket 16,Clothing,14.69,1,14.69
317095,2023-12-22,Store V-21,Prairies,2015-07-13,Grocery Chocolate 16,Grocery,13.47,2,26.94
317096,2022-01-17,Store C-02,West,2015-11-04,Grocery Chocolate 65,Grocery,8.83,1,8.83
317097,2022-08-23,Store G-32,Central,2015-09-10,Electronics Monitor 47,Electronics,643.62,1,643.62
317098,2025-04-10,Store V-21,Prairies,2015-07-13,Outdoor Water Bottle 14,Outdoor,380.13,1,380.13
317099,2025-07-31,Store A-52,Atlantic,2016-05-03,Electronics Drone 82,Electronics,968.85,3,2906.55
317100,2020-05-24,Store X-23,Prairies,2016-01-04,Beauty Lotion 21,Beauty,52.72,1,52.72
317101,2025-01-24,Store H-33,Central,2016-03-11,Clothing T-Shirt 73,Clothing,46.27,1,46.27
317102,2022-01-04,Store G-58,Central,2016-01-20,Beauty Perfume 85,Beauty,25.99,1,25.99
317103,2021-06-11,Store M-38,West,2015-10-04,Toys Action Figure 37,Toys,15.14,1,15.14
317104,2023-11-12,Store E-30,Prairies,2016-01-24,Toys Puzzle 86,Toys,14.16,1,14.16
317105,2023-01-23,Store F-05,Prairies,2016-04-06,Clothing Jacket 84,Clothing,88.52,1,88.52
317106,2021-03-05,Store X-49,West,2016-01-29,Clothing Dress 68,Clothing,21.73,1,21.73
317107,2022-11-26,Store M-38,West,2015-10-04,Home Chair 79,Home,113.86,1,113.86
317108,2023-11-17,Store G-06,Central,2015-10-05,Electronics Monitor 96,Electronics,860.79,1,860.79
317109,2024-05-15,Store P-15,West,2015-12-23,Outdoor Water Bottle 21,Outdoor,283.89,1,283.89
317110,2025-03-12,Store G-32,Central,2015-09-10,Clothing Scarf 14,Clothing,86.58,1,86.58
317111,2024-11-14,Store C-02,West,2015-11-04,Grocery Cereal 53,Grocery,7.23,2,14.46
317112,2021-06-01,Store R-43,Prairies,2015-09-13,Beauty Soap 34,Beauty,35.27,1,35.27
317113,2023-11-01,Store O-14,Prairies,2015-09-26,Grocery Juice 92,Grocery,10.2,1,10.2
317114,2020-06-13,Store D-29,Central,2016-05-29,Home Lamp 98,Home,98.34,1,98.34
317115,2025-09-03,Store O-14,Prairies,2015-09-26,Clothing Hoodie 94,Clothing,32.19,1,32.19
317116,2023-02-20,Store D-29,Central,2016-05-29,Grocery Pasta 05,Grocery,10.17,2,20.34
317117,2020-05-08,Store L-11,Prairies,2016-01-22,Beauty Serum 76,Beauty,167.63,1,167.63
317118,2024-07-15,Store J-35,Atlantic,2016-05-06,Home Chair 96,Home,41.51,2,83.02
317119,2022-10-14,Store C-54,Prairies,2015-12-21,Electronics Camera 86,Electronics,175.76,2,351.52
317120,2021-08-17,Store W-48,Atlantic,2015-11-06,Beauty Lotion 23,Beauty,21.95,1,21.95
317121,2023-08-25,Store O-14,Prairies,2015-09-26,Toys Puzzle 80,Toys,120.0,2,240.0
317122,2020-06-30,Store E-30,Prairies,2016-01-24,Electronics Tablet 82,Electronics,244.71,2,489.42
317123,2024-05-30,Store Z-25,Prairies,2016-01-01,Home Mattress 33,Home,155.3,1,155.3
317124,2022-01-13,Store G-58,Central,2016-01-20,Grocery Olive Oil 53,Grocery,2.0,2,4.0
317125,2025-01-12,Store V-47,Prairies,2015-10-27,Beauty Face Cream 38,Beauty,59.55,1,59.55
317126,2025-09-21,Store G-06,Central,2015-10-05,Grocery Rice 33,Grocery,4.94,2,9.88
317127,2025-05-06,Store K-10,North,2015-08-03,Electronics Laptop 11,Electronics,598.22,1,598.22
317128,2021-08-27,Store Q-42,Central,2016-01-30,Clothing Dress 69,Clothing,26.94,1,26.94
317129,2024-11-24,Store J-09,North,2015-05-14,Home Cookware 07,Home,90.42,1,90.42
317130,2024-06-01,Store F-57,Central,2015-10-23,Electronics Monitor 49,Electronics,433.85,1,433.85
317131,2020-09-19,Store H-59,Prairies,2016-01-14,Clothing Jacket 84,Clothing,88.52,1,88.52
317132,2021-10-22,Store U-46,Central,2015-12-19,Toys Action Figure 37,Toys,15.14,1,15.14
317133,2023-08-08,Store B-01,Prairies,2015-11-17,Toys Action Figure 47,Toys,32.67,2,65.34
317134,2022-04-01,Store D-29,Central,2016-05-29,Outdoor Grill 41,Outdoor,238.41,3,715.23
317135,2025-09-03,Store Z-25,Prairies,2016-01-01,Grocery Chocolate 07,Grocery,10.81,1,10.81
317136,2023-09-08,Store V-47,Prairies,2015-10-27,Toys Blocks 29,Toys,7.75,1,7.75
317137,2025-07-12,Store R-17,Central,2015-10-28,Outdoor Tent 45,Outdoor,247.66,1,247.66
317138,2022-03-26,Store X-23,Prairies,2016-01-04,Electronics Tablet 04,Electronics,634.62,1,634.62
317139,2021-11-12,Store F-05,Prairies,2016-04-06,Grocery Beans 48,Grocery,7.28,1,7.28
317140,2023-04-08,Store U-20,Atlantic,2016-04-16,Clothing Socks 31,Clothing,150.0,1,150.0
317141,2020-01-02,Store G-58,Central,2016-01-20,Electronics Laptop 80,Electronics,634.33,1,634.33
317142,2021-09-30,Store E-56,Atlantic,2015-09-07,Grocery Granola 78,Grocery,7.47,1,7.47
317143,2021-08-12,Store S-44,Central,2015-12-01,Outdoor Tent 48,Outdoor,113.63,2,227.26
317144,2020-07-20,Store C-54,Prairies,2015-12-21,Electronics Drone 00,Electronics,278.06,4,1112.24
317145,2022-10-01,Store N-13,Prairies,2015-11-05,Home Toaster 76,Home,62.64,1,62.64
317146,2023-08-05,Store L-37,West,2015-10-25,Clothing Hat 35,Clothing,21.29,1,21.29
317147,2025-07-18,Store E-30,Prairies,2016-01-24,Beauty Serum 74,Beauty,57.09,3,171.27
317148,2024-12-08,Store Z-25,Prairies,2016-01-01,Grocery Tea 36,Grocery,2.51,1,2.51
317149,2020-05-05,Store T-19,Prairies,2015-07-30,Toys RC Car 18,Toys,14.84,1,14.84
317150,2025-09-27,Store Z-51,West,2015-10-01,Grocery Olive Oil 53,Grocery,2.0,4,8.0
317151,2022-04-25,Store D-29,Central,2016-05-29,Beauty Mask 02,Beauty,69.57,1,69.57
317152,2024-12-01,Store R-43,Prairies,2015-09-13,Grocery Granola 75,Grocery,6.54,1,6.54
317153,2020-06-27,Store Q-42,Central,2016-01-30,Electronics Camera 95,Electronics,450.78,1,450.78
317154,2024-05-23,Store H-07,Central,2016-02-28,Electronics Tablet 69,Electronics,640.81,1,640.81
317155,2025-03-17,Store C-02,West,2015-11-04,Home Toaster 76,Home,62.64,1,62.64
317156,2021-05-07,Store Y-50,Prairies,2015-08-26,Grocery Rice 33,Grocery,4.94,1,4.94
317157,2022-08-21,Store D-29,Central,2016-05-29,Beauty Lotion 16,Beauty,60.14,2,120.28
317158,2023-04-07,Store W-48,Atlantic,2015-11-06,Clothing Jacket 12,Clothing,51.23,1,51.23
317159,2025-06-09,Store S-18,West,2015-12-05,Electronics Camera 86,Electronics,175.76,1,175.76
317160,2020-09-25,Store Z-51,West,2015-10-01,Beauty Face Cream 38,Beauty,59.55,1,59.55
317161,2023-10-19,Store X-49,West,2016-01-29,Electronics Camera 32,Electronics,392.49,1,392.49
317162,2021-09-15,Store X-23,Prairies,2016-01-04,Clothing Socks 28,Clothing,23.44,1,23.44
317163,2022-03-29,Store Z-25,Prairies,2016-01-01,Clothing Socks 31,Clothing,150.0,2,300.0
317164,2021-07-01,Store V-21,Prairies,2015-07-13,Clothing Hoodie 73,Clothing,18.81,1,18.81
317165,2020-12-02,Store B-01,Prairies,2015-11-17,Clothing Jacket 16,Clothing,14.69,1,14.69
317166,2020-12-24,Store P-41,West,2016-07-26,Grocery Beans 03,Grocery,7.4,1,7.4
317167,2023-11-20,Store Q-16,Central,2015-09-19,Toys Blocks 59,Toys,26.72,1,26.72
317168,2025-04-08,Store B-53,Atlantic,2016-01-25,Clothing Jacket 55,Clothing,56.68,2,113.36
317169,2022-03-26,Store C-54,Prairies,2015-12-21,Beauty Conditioner 66,Beauty,98.0,1,98.0
317170,2020-12-25,Store R-43,Prairies,2015-09-13,Grocery Granola 72,Grocery,6.48,2,12.96
317171,2020-12-12,Store L-11,Prairies,2016-01-22,Beauty Face Cream 11,Beauty,55.57,3,166.71
317172,2023-02-21,Store F-05,Prairies,2016-04-06,Electronics Speaker 10,Electronics,401.87,1,401.87
317173,2021-07-05,Store W-48,Atlantic,2015-11-06,Toys RC Car 18,Toys,14.84,1,14.84
317174,2025-03-02,Store B-53,Atlantic,2016-01-25,Grocery Rice 25,Grocery,2.0,4,8.0
317175,2025-04-14,Store V-21,Prairies,2015-07-13,Clothing Sneakers 87,Clothing,45.2,1,45.2
317176,2021-02-25,Store V-21,Prairies,2015-07-13,Grocery Olive Oil 58,Grocery,9.83,1,9.83
317177,2020-12-01,Store X-23,Prairies,2016-01-04,Electronics Drone 00,Electronics,278.06,2,556.12
317178,2024-03-06,Store X-49,West,2016-01-29,Beauty Conditioner 08,Beauty,83.71,1,83.71
317179,2020-02-26,Store Q-42,Central,2016-01-30,Grocery Pasta 40,Grocery,26.65,1,26.65
317180,2024-08-12,Store H-07,Central,2016-02-28,Clothing Sneakers 08,Clothing,65.18,2,130.36
317181,2021-12-22,Store M-38,West,2015-10-04,Beauty Perfume 00,Beauty,67.0,1,67.0
317182,2021-01-20,Store A-00,Prairies,2016-02-20,Electronics Tablet 80,Electronics,80.0,1,80.0
317183,2022-08-07,Store Q-42,Central,2016-01-30,Outdoor Gloves 14,Outdoor,104.49,1,104.49
317184,2024-02-09,Store T-45,West,2016-09-08,Outdoor Tent 22,Outdoor,58.21,1,58.21
317185,2024-09-15,Store W-48,Atlantic,2015-11-06,Outdoor Gloves 14,Outdoor,104.49,1,104.49
317186,2025-08-20,Store L-37,West,2015-10-25,Beauty Conditioner 01,Beauty,40.31,1,40.31
317187,2020-09-16,Store L-11,Prairies,2016-01-22,Home Lamp 60,Home,52.81,1,52.81
317188,2021-01-27,Store V-47,Prairies,2015-10-27,Electronics Tablet 16,Electronics,363.68,1,363.68
317189,2021-08-22,Store C-54,Prairies,2015-12-21,Outdoor Kayak 25,Outdoor,42.16,1,42.16
317190,2022-11-05,Store M-38,West,2015-10-04,Electronics Laptop 19,Electronics,842.92,3,2528.76
317191,2022-01-25,Store Q-16,Central,2015-09-19,Outdoor Water Bottle 14,Outdoor,380.13,1,380.13
317192,2021-04-21,Store L-11,Prairies,2016-01-22,Electronics Laptop 50,Electronics,655.87,2,1311.74
317193,2023-04-02,Store O-14,Prairies,2015-09-26,Clothing Hoodie 36,Clothing,18.46,1,18.46
317194,2025-09-02,Store A-00,Prairies,2016-02-20,Grocery Cereal 53,Grocery,7.23,3,21.69
317195,2024-05-18,Store A-00,Prairies,2016-02-20,Outdoor Hiking Boots 35,Outdoor,120.61,1,120.61
317196,2023-06-15,Store S-18,West,2015-12-05,Grocery Chocolate 07,Grocery,10.81,1,10.81
317197,2025-08-31,Store D-55,Central,2016-05-12,Grocery Granola 62,Grocery,30.0,1,30.0
317198,2025-01-15,Store L-37,West,2015-10-25,Electronics TV 19,Electronics,667.83,2,1335.66
317199,2024-05-01,Store X-23,Prairies,2016-01-04,Outdoor Kayak 27,Outdoor,255.89,1,255.89
317200,2024-10-25,Store A-00,Prairies,2016-02-20,Clothing Scarf 14,Clothing,86.58,1,86.58
317201,2021-12-30,Store H-59,Prairies,2016-01-14,Electronics TV 81,Electronics,646.96,1,646.96
317202,2024-02-07,Store B-27,Central,2015-10-26,Home Desk 63,Home,47.02,1,47.02
317203,2022-01-18,Store H-59,Prairies,2016-01-14,Outdoor Water Bottle 14,Outdoor,380.13,1,380.13
317204,2021-12-16,Store R-43,Prairies,2015-09-13,Grocery Cereal 05,Grocery,8.4,1,8.4
317205,2021-06-14,Store C-02,West,2015-11-04,Electronics Phone 39,Electronics,707.9,1,707.9
317206,2021-11-22,Store Z-51,West,2015-10-01,Beauty Perfume 13,Beauty,84.28,1,84.28
317207,2023-01-13,Store F-31,Central,2015-10-15,Toys Yo-yo 95,Toys,45.69,1,45.69
317208,2024-04-19,Store B-27,Central,2015-10-26,Clothing Hoodie 36,Clothing,18.46,1,18.46
317209,2021-05-04,Store T-45,West,2016-09-08,Grocery Cereal 02,Grocery,15.75,1,15.75
317210,2020-01-05,Store U-46,Central,2015-12-19,Electronics Tablet 44,Electronics,946.71,1,946.71
317211,2020-03-16,Store V-47,Prairies,2015-10-27,Electronics Laptop 11,Electronics,598.22,1,598.22
317212,2023-06-30,Store T-45,West,2016-09-08,Clothing Belt 67,Clothing,16.08,1,16.08
317213,2025-08-16,Store M-38,West,2015-10-04,Grocery Rice 00,Grocery,6.41,1,6.41
317214,2021-04-17,Store O-40,Central,2016-04-14,Clothing Jeans 70,Clothing,24.76,1,24.76
317215,2023-10-13,Store Z-51,West,2015-10-01,Home Chair 25,Home,76.27,1,76.27
317216,2022-04-17,Store P-41,West,2016-07-26,Electronics TV 46,Electronics,183.23,1,183.23
317217,2021-08-25,Store F-05,Prairies,2016-04-06,Toys Action Figure 37,Toys,15.14,2,30.28
317218,2023-04-01,Store M-38,West,2015-10-04,Grocery Granola 26,Grocery,2.79,1,2.79
317219,2024-01-21,Store K-10,North,2015-08-03,Grocery Chocolate 65,Grocery,8.83,1,8.83
317220,2024-10-30,Store A-00,Prairies,2016-02-20,Clothing T-Shirt 73,Clothing,46.27,1,46.27
317221,2024-08-25,Store N-13,Prairies,2015-11-05,Grocery Coffee 53,Grocery,9.01,1,9.01
317222,2020-08-19,Store I-08,Prairies,2016-01-11,Beauty Shampoo 63,Beauty,89.96,4,359.84
317223,2020-11-23,Store G-06,Central,2015-10-05,Electronics Speaker 32,Electronics,416.14,1,416.14
317224,2023-02-17,Store N-13,Prairies,2015-11-05,Electronics Laptop 72,Electronics,470.2,1,470.2
317225,2022-08-07,Store H-33,Central,2016-03-11,Electronics Headphones 43,Electronics,644.77,1,644.77
317226,2025-03-01,Store I-08,Prairies,2016-01-11,Clothing Socks 28,Clothing,23.44,2,46.88
317227,2023-09-21,Store R-17,Central,2015-10-28,Beauty Lipstick 18,Beauty,70.78,1,70.78
317228,2023-07-31,Store Y-50,Prairies,2015-08-26,Electronics Drone 01,Electronics,303.61,1,303.61
317229,2020-07-16,Store B-53,Atlantic,2016-01-25,Home Desk 02,Home,68.6,1,68.6
317230,2021-02-19,Store U-20,Atlantic,2016-04-16,Electronics Monitor 52,Electronics,381.43,1,381.43
317231,2023-11-19,Store C-54,Prairies,2015-12-21,Beauty Sunscreen 95,Beauty,85.73,1,85.73
317232,2022-07-26,Store J-35,Atlantic,2016-05-06,Electronics Phone 42,Electronics,354.69,1,354.69
317233,2023-05-28,Store N-13,Prairies,2015-11-05,Toys Puzzle 60,Toys,20.47,1,20.47
317234,2023-05-24,Store T-45,West,2016-09-08,Electronics TV 40,Electronics,425.51,1,425.51
317235,2023-08-31,Store D-55,Central,2016-05-12,Home Desk 02,Home,68.6,1,68.6
317236,2024-08-18,Store N-39,Central,2015-11-11,Grocery Rice 04,Grocery,6.05,2,12.1
317237,2020-08-03,Store M-12,Prairies,2016-08-18,Clothing Jeans 73,Clothing,43.98,4,175.92
317238,2024-07-07,Store F-05,Prairies,2016-04-06,Clothing T-Shirt 73,Clothing,46.27,1,46.27
317239,2023-03-30,Store O-14,Prairies,2015-09-26,Electronics Monitor 47,Electronics,643.62,2,1287.24
317240,2021-09-01,Store U-20,Atlantic,2016-04-16,Clothing Sneakers 08,Clothing,65.18,1,65.18
317241,2022-07-06,Store U-20,Atlantic,2016-04-16,Grocery Juice 52,Grocery,5.94,1,5.94
317242,2020-06-05,Store E-30,Prairies,2016-01-24,Home Blender 04,Home,185.22,1,185.22
317243,2020-06-10,Store E-30,Prairies,2016-01-24,Toys Puzzle 99,Toys,33.86,1,33.86
317244,2020-02-11,Store C-28,Prairies,2015-10-06,Beauty Lotion 22,Beauty,106.76,1,106.76
317245,2023-09-15,Store U-20,Atlantic,2016-04-16,Clothing Socks 87,Clothing,52.79,2,105.58
317246,2024-05-05,Store G-06,Central,2015-10-05,Clothing T-Shirt 42,Clothing,150.0,1,150.0
317247,2023-12-23,Store Z-25,Prairies,2016-01-01,Clothing Scarf 30,Clothing,32.7,2,65.4
317248,2020-04-29,Store H-59,Prairies,2016-01-14,Outdoor Kayak 45,Outdoor,409.97,3,1229.91
317249,2023-01-03,Store N-39,Central,2015-11-11,Beauty Perfume 00,Beauty,67.0,1,67.0
317250,2025-07-30,Store A-26,Central,2015-11-20,Electronics Headphones 87,Electronics,410.34,1,410.34
317251,2020-05-02,Store E-04,Atlantic,2016-09-11,Home Lamp 23,Home,122.8,1,122.8
317252,2022-02-27,Store N-13,Prairies,2015-11-05,Grocery Granola 72,Grocery,6.48,3,19.44
317253,2020-09-13,Store I-34,West,2016-05-24,Home Toaster 76,Home,62.64,2,125.28
317254,2025-02-03,Store E-30,Prairies,2016-01-24,Outdoor Grill 41,Outdoor,238.41,1,238.41
317255,2023-07-16,Store B-01,Prairies,2015-11-17,Grocery Rice 25,Grocery,2.0,1,2.0
317256,2023-03-18,Store F-05,Prairies,2016-04-06,Beauty Face Cream 88,Beauty,59.19,1,59.19
317257,2023-03-17,Store V-21,Prairies,2015-07-13,Grocery Rice 70,Grocery,2.9,2,5.8
317258,2021-11-10,Store I-08,Prairies,2016-01-11,Toys Blocks 29,Toys,7.75,1,7.75
317259,2023-04-16,Store F-57,Central,2015-10-23,Outdoor Tent 17,Outdoor,111.26,1,111.26
317260,2021-08-30,Store B-01,Prairies,2015-11-17,Beauty Mask 55,Beauty,25.34,1,25.34
317261,2020-11-26,Store G-58,Central,2016-01-20,Clothing T-Shirt 10,Clothing,98.96,1,98.96
317262,2023-05-15,Store N-39,Central,2015-11-11,Outdoor Water Bottle 19,Outdoor,159.52,1,159.52
317263,2021-06-30,Store Z-25,Prairies,2016-01-01,Clothing Belt 41,Clothing,124.09,1,124.09
317264,2022-03-03,Store G-32,Central,2015-09-10,Outdoor Tent 48,Outdoor,113.63,1,113.63
317265,2025-03-19,Store Z-25,Prairies,2016-01-01,Home Toaster 76,Home,62.64,2,125.28
317266,2023-10-10,Store I-34,West,2016-05-24,Clothing Jeans 99,Clothing,40.73,1,40.73
317267,2024-08-09,Store I-08,Prairies,2016-01-11,Clothing T-Shirt 73,Clothing,46.27,1,46.27
317268,2021-05-03,Store H-07,Central,2016-02-28,Grocery Granola 04,Grocery,10.28,1,10.28
317269,2024-12-27,Store F-31,Central,2015-10-15,Grocery Granola 04,Grocery,10.28,1,10.28
317270,2024-03-06,Store E-04,Atlantic,2016-09-11,Electronics Monitor 96,Electronics,860.79,2,1721.58
317271,2021-10-11,Store R-17,Central,2015-10-28,Beauty Shampoo 90,Beauty,46.84,4,187.36
317272,2021-10-09,Store D-55,Central,2016-05-12,Electronics Laptop 19,Electronics,842.92,1,842.92
317273,2023-10-17,Store A-52,Atlantic,2016-05-03,Grocery Cereal 33,Grocery,8.23,1,8.23
317274,2021-01-15,Store X-49,West,2016-01-29,Home Vacuum 46,Home,400.0,2,800.0
317275,2025-08-28,Store E-30,Prairies,2016-01-24,Beauty Serum 15,Beauty,95.86,1,95.86
317276,2025-02-06,Store B-01,Prairies,2015-11-17,Outdoor Grill 57,Outdoor,290.77,1,290.77
317277,2020-05-08,Store H-07,Central,2016-02-28,Electronics Tablet 16,Electronics,363.68,2,727.36
317278,2023-04-14,Store D-55,Central,2016-05-12,Clothing Jacket 84,Clothing,88.52,1,88.52
317279,2021-02-12,Store Y-50,Prairies,2015-08-26,Electronics Phone 39,Electronics,707.9,1,707.9
317280,2022-03-02,Store W-22,West,2015-07-03,Clothing Dress 69,Clothing,26.94,1,26.94
317281,2023-01-12,Store R-43,Prairies,2015-09-13,Beauty Lotion 16,Beauty,60.14,1,60.14
317282,2020-08-09,Store Z-51,West,2015-10-01,Toys RC Car 86,Toys,15.42,1,15.42
317283,2023-12-10,Store L-37,West,2015-10-25,Clothing Jeans 70,Clothing,24.76,1,24.76
317284,2021-09-09,Store Y-50,Prairies,2015-08-26,Clothing Sneakers 08,Clothing,65.18,1,65.18
317285,2023-09-10,Store O-14,Prairies,2015-09-26,Beauty Shampoo 68,Beauty,51.09,1,51.09
317286,2022-11-02,Store C-28,Prairies,2015-10-06,Outdoor Kayak 25,Outdoor,42.16,1,42.16
317287,2020-08-12,Store I-34,West,2016-05-24,Grocery Chocolate 65,Grocery,8.83,1,8.83
317288,2020-02-26,Store L-37,West,2015-10-25,Beauty Perfume 85,Beauty,25.99,2,51.98
317289,2023-11-04,Store H-59,Prairies,2016-01-14,Beauty Conditioner 08,Beauty,83.71,1,83.71
317290,2020-04-26,Store Y-50,Prairies,2015-08-26,Grocery Granola 62,Grocery,30.0,1,30.0
317291,2021-02-13,Store D-03,Prairies,2015-11-04,Outdoor Backpack 94,Outdoor,118.06,1,118.06
317292,2025-03-31,Store K-10,North,2015-08-03,Home Chair 96,Home,41.51,1,41.51
317293,2025-06-06,Store N-39,Central,2015-11-11,Home Lamp 60,Home,52.81,1,52.81
317294,2025-08-13,Store O-14,Prairies,2015-09-26,Toys RC Car 86,Toys,15.42,1,15.42
317295,2020-01-23,Store J-09,North,2015-05-14,Beauty Lipstick 18,Beauty,70.78,1,70.78
317296,2022-01-14,Store O-40,Central,2016-04-14,Clothing T-Shirt 85,Clothing,19.0,1,19.0
317297,2021-08-24,Store G-32,Central,2015-09-10,Grocery Olive Oil 50,Grocery,10.07,1,10.07
317298,2022-08-27,Store V-47,Prairies,2015-10-27,Toys Puzzle 24,Toys,66.03,4,264.12
317299,2023-03-24,Store T-19,Prairies,2015-07-30,Home Microwave 20,Home,159.18,1,159.18
317300,2025-01-16,Store T-19,Prairies,2015-07-30,Electronics Monitor 09,Electronics,267.33,1,267.33
317301,2020-03-21,Store I-08,Prairies,2016-01-11,Electronics TV 19,Electronics,667.83,1,667.83
317302,2021-04-27,Store N-39,Central,2015-11-11,Clothing T-Shirt 06,Clothing,34.93,2,69.86
317303,2023-12-01,Store Q-42,Central,2016-01-30,Toys Plush 82,Toys,71.89,1,71.89
317304,2020-02-02,Store I-08,Prairies,2016-01-11,Grocery Juice 20,Grocery,17.62,1,17.62
317305,2025-09-13,Store P-15,West,2015-12-23,Electronics Drone 10,Electronics,541.06,1,541.06
317306,2023-06-26,Store I-08,Prairies,2016-01-11,Clothing Hat 97,Clothing,25.16,1,25.16
317307,2020-10-06,Store S-44,Central,2015-12-01,Outdoor Gloves 88,Outdoor,184.44,1,184.44
317308,2025-06-30,Store N-13,Prairies,2015-11-05,Grocery Cereal 02,Grocery,15.75,1,15.75
317309,2024-08-09,Store I-08,Prairies,2016-01-11,Grocery Granola 75,Grocery,6.54,1,6.54
317310,2024-04-23,Store D-03,Prairies,2015-11-04,Electronics Speaker 63,Electronics,391.51,1,391.51
317311,2021-12-01,Store X-49,West,2016-01-29,Beauty Conditioner 56,Beauty,82.62,2,165.24
317312,2024-11-14,Store H-07,Central,2016-02-28,Electronics Monitor 47,Electronics,643.62,1,643.62
317313,2022-10-15,Store B-01,Prairies,2015-11-17,Beauty Lotion 55,Beauty,74.71,1,74.71
317314,2023-06-07,Store D-03,Prairies,2015-11-04,Electronics Camera 64,Electronics,497.66,1,497.66
317315,2021-10-26,Store W-22,West,2015-07-03,Outdoor Gloves 14,Outdoor,104.49,1,104.49
317316,2023-08-04,Store J-35,Atlantic,2016-05-06,Grocery Coffee 56,Grocery,17.14,1,17.14
317317,2023-11-19,Store Y-24,North,2016-04-01,Beauty Lotion 21,Beauty,52.72,1,52.72
317318,2022-11-22,Store B-27,Central,2015-10-26,Clothing Hat 59,Clothing,23.54,1,23.54
317319,2025-04-22,Store D-55,Central,2016-05-12,Clothing Socks 65,Clothing,36.4,1,36.4
317320,2023-10-18,Store T-45,West,2016-09-08,Toys RC Car 86,Toys,15.42,2,30.84
317321,2023-02-08,Store U-20,Atlantic,2016-04-16,Electronics Camera 32,Electronics,392.49,1,392.49
317322,2023-02-18,Store I-08,Prairies,2016-01-11,Outdoor Bike Helmet 06,Outdoor,125.59,1,125.59
317323,2025-08-25,Store S-44,Central,2015-12-01,Beauty Conditioner 66,Beauty,98.0,1,98.0
317324,2022-01-08,Store I-34,West,2016-05-24,Electronics Speaker 07,Electronics,470.96,1,470.96
