SaleID,SaleDate,StoreID,ProductID,QuantitySold
318361,2025-09-15,1057,2091,1
318362,2024-09-19,1011,2298,1
318363,2022-04-28,1017,2293,1
318364,2021-06-18,1054,2024,1
318365,2024-09-25,1038,2073,1
318366,2025-03-16,1020,2184,1
318367,2021-10-25,1049,2314,2
318368,2022-11-07,1007,2234,1
318369,2020-01-27,1052,2263,1
318370,2022-11-18,1032,2103,2
318371,2024-08-01,1046,2072,3
318372,2024-07-16,1032,2074,2
318373,2021-10-01,1016,2156,2
318374,2024-10-07,1039,2274,1
318375,2020-02-11,1009,2071,1
318376,2024-09-10,1015,2183,1
318377,2025-06-09,1034,2260,1
318378,2021-12-02,1024,2161,1
318379,2023-12-25,1045,2136,1
318380,2023-06-05,1035,2113,2
318381,2025-06-19,1024,2193,1
318382,2022-07-07,1020,2262,4
318383,2020-06-13,1055,2319,3
318384,2023-12-20,1003,2278,1
318385,2022-12-01,1042,2147,1
318386,2024-12-25,1024,2026,2
318387,2020-12-01,1023,2040,2
318388,2025-04-08,1040,2010,1
318389,2022-05-30,1051,2118,1
318390,2023-12-24,1044,2155,1
318391,2022-08-29,1041,2263,1
318392,2020-01-30,1031,2029,1
318393,2024-03-20,1029,2074,1
318394,2021-07-28,1029,2164,2
318395,2020-08-08,1009,2272,1
318396,2022-04-06,1034,2029,1
318397,2025-07-06,1020,2080,1
318398,2024-02-26,1038,2174,4
318399,2022-01-23,1033,2106,1
318400,2023-06-30,1057,2318,1
318401,2024-05-06,1027,2147,1
318402,2022-10-17,1040,2292,1
318403,2024-01-28,1036,2301,1
318404,2025-05-15,1042,2085,3
318405,2025-02-05,1017,2106,1
318406,2021-03-13,1016,2106,1
318407,2021-04-23,1034,2142,1
318408,2022-02-21,1051,2021,1
318409,2022-10-04,1044,2259,1
318410,2020-03-12,1030,2043,4
318411,2021-08-04,1016,2286,1
318412,2020-08-07,1046,2185,1
318413,2022-10-24,1056,2155,1
318414,2020-10-16,1014,2212,1
318415,2021-01-14,1048,2299,1
318416,2023-10-10,1011,2097,1
318417,2025-05-12,1055,2089,1
318418,2020-03-06,1039,2121,2
318419,2021-02-02,1012,2157,1
318420,2020-12-12,1003,2025,1
318421,2025-06-07,1042,2219,1
318422,2022-02-16,1037,2167,2
318423,2025-03-18,1037,2173,2
318424,2020-03-19,1030,2082,3
318425,2024-04-30,1037,2269,2
318426,2024-11-13,1053,2129,2
318427,2022-09-12,1058,2210,1
318428,2024-01-25,1021,2079,1
318429,2024-07-07,1030,2262,1
318430,2024-06-13,1017,2098,1
318431,2022-08-22,1026,2295,1
318432,2022-04-08,1048,2148,2
318433,2023-04-12,1027,2048,1
318434,2024-09-14,1024,2196,2
318435,2023-05-13,1051,2178,1
318436,2025-01-14,1001,2138,1
318437,2021-05-12,1051,2263,1
318438,2021-06-20,1012,2137,2
318439,2025-08-25,1017,2045,1
318440,2023-03-10,1022,2010,1
318441,2025-05-25,1053,2285,1
318442,2020-10-26,1055,2151,1
318443,2020-10-29,1040,2180,3
318444,2021-08-14,1027,2038,1
318445,2020-03-16,1032,2158,1
318446,2022-07-02,1035,2171,1
318447,2022-02-18,1058,2151,1
318448,2022-07-09,1059,2305,1
318449,2024-03-03,1051,2183,1
318450,2024-10-15,1036,2312,2
318451,2025-07-28,1024,2050,1
318452,2022-10-02,1015,2293,1
318453,2024-08-28,1033,2177,1
318454,2022-03-14,1022,2097,1
318455,2022-11-17,1005,2240,1
318456,2022-05-21,1029,2178,1
318457,2020-04-24,1035,2184,1
318458,2021-01-07,1037,2056,1
318459,2022-04-29,1005,2219,2
318460,2022-01-26,1030,2097,1
318461,2023-08-14,1040,2116,1
318462,2020-01-31,1058,2290,1
318463,2025-01-26,1002,2059,1
318464,2024-12-10,1041,2284,1
318465,2023-12-07,1004,2161,1
318466,2021-11-20,1010,2058,1
318467,2023-04-29,1012,2260,1
318468,2021-04-01,1020,2210,1
318469,2021-03-24,1050,2113,1
318470,2020-03-08,1052,2099,1
318471,2025-02-05,1023,2137,1
318472,2024-12-07,1027,2045,1
318473,2024-12-10,1014,2260,1
318474,2022-05-23,1027,2092,1
318475,2021-04-11,1017,2265,1
318476,2020-05-07,1012,2235,1
318477,2024-12-04,1010,2301,1
318478,2022-01-02,1047,2033,4
318479,2023-06-21,1007,2114,1
318480,2025-04-12,1038,2201,3
318481,2022-11-08,1011,2275,1
318482,2023-11-20,1051,2051,1
318483,2021-01-02,1017,2276,1
318484,2025-09-26,1003,2022,2
318485,2022-03-22,1028,2153,2
318486,2020-02-28,1060,2028,1
318487,2020-06-09,1049,2049,1
318488,2020-04-12,1035,2249,1
318489,2022-04-25,1012,2006,1
318490,2021-02-15,1007,2178,1
318491,2022-02-24,1051,2033,1
318492,2020-07-01,1047,2260,1
318493,2025-08-08,1029,2259,2
318494,2022-08-14,1026,2226,1
318495,2021-03-12,1045,2243,2
318496,2025-01-13,1033,2189,1
318497,2021-08-28,1025,2156,1
318498,2024-01-10,1016,2134,2
318499,2021-05-11,1008,2213,1
318500,2023-09-28,1036,2125,1
318501,2025-01-25,1050,2001,1
318502,2022-10-19,1045,2034,1
318503,2024-11-07,1042,2209,3
318504,2024-01-29,1056,2119,1
318505,2023-08-12,1024,2317,1
318506,2020-12-02,1008,2115,3
318507,2020-07-21,1007,2036,4
318508,2020-08-18,1058,2107,1
318509,2022-03-19,1036,2221,2
318510,2023-08-21,1049,2170,1
318511,2021-04-10,1033,2196,1
318512,2023-04-12,1025,2037,1
318513,2022-03-14,1013,2265,1
318514,2020-09-22,1052,2289,1
318515,2024-07-28,1004,2048,1
318516,2020-06-24,1055,2202,3
318517,2023-12-15,1013,2075,2
318518,2024-05-14,1001,2060,1
318519,2020-09-10,1007,2067,3
318520,2024-03-23,1053,2168,1
318521,2022-06-21,1005,2283,1
318522,2023-04-09,1022,2263,1
318523,2023-09-22,1016,2047,3
318524,2020-03-24,1003,2164,1
318525,2023-02-14,1033,2050,1
318526,2021-12-12,1060,2143,1
318527,2024-04-06,1051,2180,1
318528,2024-10-27,1011,2260,2
318529,2025-04-24,1054,2275,1
318530,2024-12-11,1028,2010,4
318531,2022-06-19,1017,2222,1
318532,2021-10-18,1039,2134,1
318533,2021-10-20,1014,2159,1
318534,2022-04-30,1053,2073,1
318535,2020-05-20,1038,2012,1
318536,2025-04-13,1008,2267,1
318537,2022-11-20,1035,2075,1
318538,2024-02-10,1031,2282,1
318539,2020-04-20,1029,2023,1
318540,2022-12-27,1023,2133,1
318541,2024-09-14,1029,2239,1
318542,2020-07-14,1036,2085,1
318543,2020-05-05,1044,2309,1
318544,2020-09-18,1056,2205,2
318545,2022-07-12,1003,2071,4
318546,2024-12-26,1035,2254,2
318547,2024-05-23,1045,2315,1
318548,2020-04-17,1007,2082,1
318549,2025-09-13,1055,2264,1
318550,2021-10-16,1016,2313,2
318551,2025-07-06,1050,2072,2
318552,2022-09-24,1040,2077,1
318553,2020-10-11,1034,2231,1
318554,2024-01-10,1052,2304,2
318555,2020-01-27,1059,2224,1
318556,2024-05-10,1060,2162,3
318557,2023-10-23,1041,2035,1
318558,2022-04-27,1021,2296,1
318559,2023-02-02,1053,2023,4
318560,2020-01-18,1040,2069,1
318561,2025-09-21,1020,2146,1
318562,2020-06-05,1056,2161,1
318563,2023-07-13,1045,2018,1
318564,2024-06-12,1028,2028,1
318565,2024-11-06,1028,2042,1
318566,2023-03-01,1060,2013,2
318567,2022-11-23,1023,2313,1
318568,2023-03-01,1006,2078,1
318569,2020-07-22,1033,2281,1
318570,2024-12-27,1054,2252,3
318571,2023-09-21,1036,2227,2
318572,2022-08-19,1048,2211,1
318573,2021-03-17,1004,2160,1
318574,2023-08-08,1041,2181,4
318575,2023-02-22,1005,2285,1
318576,2024-08-13,1034,2250,2
318577,2022-05-20,1031,2075,3
318578,2023-04-13,1057,2035,1
318579,2025-03-22,1008,2097,1
318580,2024-02-24,1001,2044,1
318581,2020-03-20,1009,2305,1
318582,2023-08-21,1011,2125,1
318583,2023-09-29,1016,2057,1
318584,2021-07-23,1049,2200,2
318585,2023-01-19,1023,2129,1
318586,2021-02-02,1051,2071,1
318587,2022-03-31,1017,2019,2
318588,2022-04-24,1052,2031,1
318589,2023-06-30,1001,2181,1
318590,2020-12-23,1057,2241,1
318591,2023-11-23,1045,2296,1
318592,2021-06-04,1026,2188,1
318593,2021-01-27,1035,2210,1
318594,2024-07-24,1057,2079,2
318595,2023-10-27,1035,2091,1
318596,2022-06-11,1015,2136,1
318597,2022-09-10,1035,2278,2
318598,2021-08-05,1053,2142,1
318599,2025-05-09,1060,2079,3
318600,2020-01-20,1036,2294,1
318601,2025-05-27,1010,2134,2
318602,2020-01-19,1047,2027,1
318603,2024-06-30,1060,2175,2
318604,2022-06-07,1029,2202,1
318605,2025-02-26,1024,2306,1
318606,2021-12-26,1034,2259,3
318607,2020-05-26,1011,2034,2
318608,2024-09-12,1059,2165,1
318609,2024-03-07,1051,2141,1
318610,2022-04-27,1007,2128,1
318611,2024-01-03,1057,2046,1
318612,2023-08-03,1057,2122,1
318613,2021-07-18,1020,2152,1
318614,2021-01-03,1038,2072,1
318615,2023-06-17,1007,2184,1
318616,2023-08-03,1006,2072,1
318617,2024-12-23,1031,2040,1
318618,2025-03-02,1003,2315,1
318619,2020-02-29,1053,2221,1
318620,2021-06-28,1056,2191,1
318621,2023-06-21,1004,2107,1
318622,2024-09-03,1003,2068,2
318623,2023-05-15,1014,2044,2
318624,2022-11-11,1056,2021,2
318625,2021-07-12,1046,2225,1
318626,2024-02-21,1041,2091,1
318627,2025-05-21,1047,2104,1
318628,2021-10-31,1013,2053,4
318629,2020-09-14,1016,2039,1
318630,2022-12-06,1020,2159,1
318631,2022-11-16,1037,2234,1
318632,2022-11-16,1037,2317,1
318633,2025-06-27,1013,2111,2
318634,2020-05-24,1027,2213,1
318635,2022-03-11,1042,2038,1
318636,2024-01-25,1019,2178,1
318637,2021-11-03,1005,2167,1
318638,2020-11-22,1013,2011,1
318639,2023-11-15,1011,2156,1
318640,2021-09-21,1039,2159,1
318641,2025-07-12,1004,2121,1
318642,2025-07-21,1054,2184,2
318643,2023-04-09,1006,2015,1
318644,2025-07-17,1037,2270,3
318645,2023-09-19,1056,2167,1
318646,2024-03-29,1004,2011,1
318647,2021-07-22,1024,2315,2
318648,2025-04-29,1020,2124,1
318649,2020-12-12,1021,2316,2
318650,2021-02-11,1037,2059,1
318651,2020-05-12,1017,2010,1
318652,2021-09-05,1002,2230,2
318653,2020-04-15,1058,2302,1
318654,2020-09-18,1045,2026,1
318655,2021-05-08,1008,2237,1
318656,2024-01-14,1028,2023,1
318657,2020-10-16,1004,2255,2
318658,2025-02-11,1002,2186,1
318659,2023-08-30,1003,2251,1
318660,2023-12-09,1046,2121,1
318661,2023-09-14,1028,2290,1
318662,2020-02-14,1051,2099,1
318663,2022-03-25,1019,2093,1
318664,2021-04-09,1047,2307,1
318665,2020-07-18,1005,2041,1
318666,2020-11-24,1039,2190,1
318667,2025-03-22,1022,2184,1
318668,2022-03-08,1017,2078,2
318669,2021-12-02,1049,2104,1
318670,2025-07-14,1003,2094,1
318671,2025-04-08,1058,2270,2
318672,2023-11-02,1047,2127,3
318673,2023-12-08,1022,2117,2
318674,2020-05-06,1060,2205,1
318675,2024-02-19,1013,2159,1
318676,2024-06-08,1025,2139,1
318677,2021-04-26,1054,2228,1
318678,2023-08-28,1060,2134,1
318679,2020-10-09,1015,2073,2
318680,2025-08-06,1045,2239,2
318681,2020-08-26,1019,2022,1
318682,2023-11-21,1046,2320,1
318683,2020-12-06,1008,2191,1
318684,2022-06-10,1021,2071,1
318685,2024-01-26,1005,2065,1
318686,2021-04-06,1030,2090,1
318687,2023-08-09,1043,2281,1
318688,2022-03-08,1023,2265,1
318689,2022-01-02,1037,2048,4
318690,2020-06-10,1035,2192,1
318691,2024-01-18,1018,2291,1
318692,2022-10-06,1030,2236,1
318693,2020-05-11,1004,2188,1
318694,2025-01-31,1029,2068,1
318695,2025-03-30,1028,2302,1
318696,2023-05-27,1002,2285,1
318697,2021-11-02,1032,2105,1
318698,2021-05-19,1045,2160,1
318699,2023-06-15,1028,2027,1
318700,2020-10-19,1039,2203,1
318701,2025-07-03,1033,2018,1
318702,2022-04-07,1047,2290,2
318703,2020-07-05,1032,2282,1
318704,2022-11-25,1021,2093,1
318705,2023-12-29,1050,2239,1
318706,2024-06-30,1004,2143,1
318707,2022-10-28,1018,2270,1
318708,2023-04-16,1036,2020,1
318709,2025-09-19,1052,2163,4
318710,2022-05-03,1005,2129,1
318711,2021-12-19,1006,2086,1
318712,2025-01-20,1018,2069,1
318713,2022-05-27,1021,2218,1
318714,2021-02-05,1051,2066,1
318715,2020-03-04,1058,2203,1
318716,2023-12-19,1001,2127,1
318717,2021-01-07,1001,2080,1
318718,2020-11-01,1052,2252,2
318719,2022-07-20,1008,2119,1
318720,2025-06-13,1021,2005,2
318721,2023-11-16,1017,2272,1
318722,2020-12-27,1018,2103,1
318723,2023-07-11,1020,2264,1
318724,2021-12-16,1021,2175,1
318725,2024-07-03,1038,2282,2
318726,2021-06-26,1038,2136,4
318727,2024-03-27,1032,2056,2
318728,2024-07-20,1052,2006,1
318729,2021-10-13,1051,2250,1
318730,2022-11-16,1014,2250,1
318731,2022-12-05,1033,2064,1
318732,2021-10-08,1047,2306,2
318733,2025-01-26,1052,2304,1
318734,2022-12-17,1016,2119,1
318735,2022-08-06,1030,2049,1
318736,2022-08-18,1032,2094,1
318737,2025-09-27,1042,2297,1
318738,2022-03-13,1020,2196,1
318739,2024-08-07,1018,2293,1
318740,2024-05-26,1043,2008,1
318741,2023-11-03,1025,2317,1
318742,2025-08-19,1001,2202,1
318743,2021-12-26,1057,2061,1
318744,2023-11-05,1009,2163,2
318745,2020-07-21,1009,2263,1
318746,2022-07-30,1049,2047,1
318747,2021-08-11,1021,2195,1
318748,2021-07-24,1020,2223,2
318749,2020-07-14,1038,2135,1
318750,2023-09-07,1004,2174,1
318751,2021-02-21,1015,2268,1
318752,2024-06-30,1004,2305,2
318753,2023-09-27,1018,2178,1
318754,2020-01-09,1052,2226,1
318755,2021-06-15,1055,2105,1
318756,2020-05-28,1019,2109,3
318757,2024-04-01,1012,2284,2
318758,2022-11-01,1008,2033,1
318759,2021-04-20,1024,2067,1
318760,2024-06-05,1050,2089,1
318761,2025-06-02,1051,2032,1
318762,2022-12-12,1003,2215,1
318763,2020-07-24,1014,2290,2
318764,2022-01-14,1013,2009,1
318765,2022-07-01,1050,2083,1
318766,2020-02-23,1028,2294,1
318767,2024-05-22,1023,2151,2
318768,2024-12-31,1058,2283,1
318769,2020-12-09,1056,2302,1
318770,2023-04-07,1027,2317,1
318771,2025-04-16,1008,2129,1
318772,2023-03-30,1011,2112,1
318773,2021-12-03,1007,2240,3
318774,2023-08-03,1041,2191,1
318775,2025-03-13,1034,2212,2
318776,2020-07-17,1034,2171,1
318777,2021-01-23,1006,2165,1
318778,2021-04-18,1048,2103,1
318779,2023-11-05,1033,2191,1
318780,2022-02-03,1006,2088,1
318781,2024-07-12,1045,2116,2
318782,2021-08-14,1059,2203,1
318783,2025-01-22,1027,2205,1
318784,2022-12-31,1007,2185,3
318785,2022-09-08,1006,2217,1
318786,2020-06-16,1002,2134,1
318787,2020-10-10,1047,2191,1
318788,2023-04-13,1042,2032,2
318789,2023-05-28,1036,2156,1
318790,2022-06-09,1046,2188,1
318791,2024-07-12,1060,2138,2
318792,2020-05-01,1025,2006,2
318793,2022-04-12,1043,2225,1
318794,2025-04-06,1023,2148,1
318795,2022-10-18,1022,2051,1
318796,2025-06-16,1051,2311,1
318797,2022-06-13,1035,2301,2
318798,2024-02-24,1008,2052,3
318799,2020-10-15,1025,2227,1
318800,2022-12-12,1048,2166,1
318801,2023-10-03,1057,2095,1
318802,2022-12-10,1037,2220,1
318803,2022-04-18,1024,2145,1
318804,2020-02-09,1016,2287,1
318805,2020-06-27,1026,2226,1
318806,2020-07-01,1034,2163,2
318807,2024-10-25,1001,2147,1
318808,2023-04-02,1017,2011,1
318809,2024-11-04,1041,2053,1
318810,2023-11-01,1041,2015,1
318811,2021-12-05,1040,2021,1
318812,2021-05-11,1058,2022,1
318813,2021-08-19,1035,2005,1
318814,2021-04-18,1017,2254,1
318815,2021-11-15,1049,2154,1
318816,2022-11-26,1024,2241,1
318817,2024-06-10,1015,2055,1
318818,2024-07-22,1034,2269,2
318819,2020-11-14,1018,2032,1
318820,2023-12-06,1024,2105,1
318821,2024-08-21,1042,2121,1
318822,2025-06-11,1060,2077,1
318823,2020-08-16,1039,2045,1
318824,2021-12-29,1017,2202,1
318825,2023-07-11,1006,2003,1
318826,2024-02-19,1022,2254,1
318827,2021-07-14,1002,2014,1
318828,2023-10-07,1029,2308,1
318829,2024-01-05,1040,2278,2
318830,2020-01-25,1031,2135,2
318831,2023-02-28,1052,2047,2
318832,2021-01-04,1030,2278,1
318833,2023-12-30,1029,2207,2
318834,2022-10-08,1019,2162,1
318835,2021-09-02,1051,2104,1
318836,2023-10-07,1055,2180,2
318837,2024-12-30,1059,2135,1
318838,2025-07-28,1059,2151,2
318839,2023-05-05,1059,2270,2
318840,2025-02-26,1043,2305,2
318841,2025-04-30,1034,2308,4
318842,2021-12-20,1011,2290,1
318843,2023-01-10,1046,2257,1
318844,2024-04-09,1044,2147,1
318845,2025-04-04,1051,2030,1
318846,2021-09-27,1029,2203,1
318847,2023-03-18,1054,2131,1
318848,2024-10-19,1044,2221,2
318849,2025-04-10,1011,2072,1
318850,2020-12-21,1013,2245,2
318851,2025-08-20,1049,2056,1
318852,2023-12-10,1027,2259,1
318853,2024-05-13,1016,2292,1
318854,2024-08-02,1026,2288,3
318855,2025-02-13,1010,2113,1
318856,2023-02-19,1054,2127,1
318857,2020-05-04,1005,2268,2
318858,2020-11-07,1022,2223,2
318859,2022-02-13,1034,2169,2
318860,2024-01-13,1053,2307,2
318861,2025-01-05,1047,2166,1
318862,2021-11-24,1002,2080,1
318863,2023-03-28,1050,2219,1
318864,2023-10-08,1039,2165,1
318865,2025-01-17,1008,2067,1
318866,2022-09-16,1038,2050,2
318867,2024-10-18,1049,2116,1
318868,2024-09-12,1037,2310,1
318869,2024-06-14,1060,2048,1
318870,2022-06-08,1031,2152,1
318871,2023-10-10,1041,2107,1
318872,2021-05-03,1005,2302,1
318873,2020-06-28,1049,2123,1
318874,2023-12-13,1038,2074,3
318875,2024-09-03,1034,2154,3
318876,2023-06-21,1043,2051,1
318877,2020-08-19,1034,2123,2
318878,2024-12-17,1046,2236,1
318879,2024-05-31,1035,2192,1
318880,2023-08-19,1032,2004,1
318881,2020-11-26,1008,2160,1
318882,2021-07-14,1029,2261,1
318883,2020-09-04,1033,2180,1
318884,2020-10-09,1038,2152,1
318885,2023-08-03,1028,2135,4
318886,2022-07-28,1009,2172,2
318887,2025-09-10,1009,2025,1
318888,2024-03-03,1044,2257,1
318889,2021-06-13,1040,2274,2
318890,2021-01-15,1016,2190,1
318891,2020-03-03,1028,2313,1
318892,2020-05-07,1019,2178,2
318893,2024-03-31,1012,2009,1
318894,2020-10-21,1020,2150,1
318895,2020-06-27,1017,2130,1
318896,2020-08-16,1005,2064,1
318897,2022-06-01,1031,2172,1
318898,2021-01-28,1028,2148,1
318899,2020-03-12,1043,2056,1
318900,2020-11-13,1038,2163,1
318901,2021-08-17,1021,2267,1
318902,2021-01-13,1031,2164,1
318903,2022-06-25,1033,2071,2
318904,2020-05-15,1056,2220,1
318905,2023-11-02,1059,2278,1
318906,2023-02-16,1049,2112,3
318907,2022-06-24,1034,2024,1
318908,2021-06-13,1056,2293,1
318909,2021-06-06,1012,2219,1
318910,2021-01-21,1042,2317,2
318911,2021-07-26,1029,2223,2
318912,2021-10-05,1009,2041,4
318913,2023-07-16,1005,2141,1
318914,2021-06-30,1030,2014,1
318915,2024-02-18,1015,2111,1
318916,2024-05-05,1016,2252,2
318917,2021-07-08,1020,2178,2
318918,2024-10-29,1044,2149,1
318919,2024-04-23,1010,2271,3
318920,2021-09-15,1043,2058,1
318921,2025-06-11,1047,2173,1
318922,2022-08-01,1036,2208,1
318923,2021-04-17,1016,2296,1
318924,2024-05-05,1003,2054,2
318925,2022-09-20,1026,2227,1
318926,2023-01-26,1051,2015,1
318927,2023-12-05,1007,2182,1
318928,2020-06-18,1045,2207,1
318929,2022-10-10,1029,2269,4
318930,2020-02-25,1055,2106,1
318931,2024-10-22,1022,2224,1
318932,2021-10-19,1043,2031,1
318933,2022-08-14,1045,2073,2
318934,2020-09-16,1013,2248,1
318935,2021-10-02,1010,2286,2
318936,2021-02-07,1006,2006,1
318937,2022-03-05,1043,2055,2
318938,2024-04-10,1033,2069,1
318939,2023-03-29,1006,2167,1
318940,2021-12-14,1019,2051,1
318941,2023-10-28,1009,2312,1
318942,2025-05-11,1006,2126,1
318943,2025-09-24,1019,2047,1
318944,2024-10-18,1006,2249,1
318945,2022-06-22,1016,2180,1
318946,2023-01-06,1034,2293,2
318947,2024-08-21,1034,2299,1
318948,2022-05-05,1011,2274,1
318949,2023-07-19,1012,2181,1
318950,2021-10-21,1052,2073,1
318951,2020-04-20,1011,2140,1
318952,2022-11-04,1003,2156,2
318953,2021-05-15,1016,2312,1
318954,2021-02-21,1035,2083,1
318955,2025-02-06,1001,2141,4
318956,2020-10-01,1060,2180,1
318957,2023-05-05,1015,2127,2
318958,2024-10-20,1015,2040,2
318959,2024-11-03,1045,2285,1
318960,2023-02-07,1016,2257,1
318961,2024-03-22,1024,2085,3
318962,2025-05-21,1033,2145,1
318963,2022-03-09,1002,2236,1
318964,2025-05-17,1051,2311,1
318965,2022-02-07,1031,2055,1
318966,2024-01-24,1019,2205,2
318967,2020-05-18,1025,2262,2
318968,2022-05-10,1004,2009,2
318969,2025-02-02,1044,2260,1
318970,2020-11-30,1033,2253,1
318971,2025-02-01,1055,2295,1
318972,2023-04-22,1029,2028,1
318973,2022-07-13,1050,2041,2
318974,2022-09-07,1012,2167,3
318975,2023-07-09,1004,2279,1
318976,2023-08-26,1058,2280,1
318977,2020-12-09,1016,2225,1
318978,2021-10-18,1050,2146,1
318979,2024-12-01,1016,2076,1
318980,2025-01-23,1010,2153,2
318981,2020-09-17,1044,2071,2
318982,2023-10-17,1047,2248,2
318983,2020-06-17,1051,2138,2
318984,2021-10-21,1052,2173,1
318985,2020-07-18,1030,2219,1
318986,2023-11-09,1025,2169,1
318987,2021-08-04,1045,2243,1
318988,2021-07-19,1035,2252,1
318989,2020-01-28,1059,2080,1
318990,2025-03-13,1023,2098,1
318991,2021-09-23,1003,2020,1
318992,2024-06-13,1036,2030,1
318993,2025-07-29,1022,2266,1
318994,2023-08-03,1021,2070,1
318995,2024-10-31,1034,2267,1
318996,2022-03-17,1056,2316,1
318997,2025-09-05,1017,2080,3
318998,2023-02-14,1024,2149,1
318999,2020-03-29,1054,2172,2
319000,2024-10-24,1054,2302,1
319001,2020-05-01,1015,2058,1
319002,2025-04-01,1043,2268,1
319003,2022-05-15,1026,2306,1
319004,2020-02-02,1057,2178,2
319005,2021-08-25,1044,2050,1
319006,2021-11-26,1030,2109,1
319007,2021-06-08,1049,2307,1
319008,2022-11-13,1060,2055,1
319009,2023-09-10,1028,2157,1
319010,2025-09-12,1023,2062,1
319011,2020-09-03,1037,2289,1
319012,2025-09-27,1041,2189,1
319013,2025-05-16,1043,2295,1
319014,2023-10-25,1029,2303,1
319015,2025-03-22,1021,2158,1
319016,2025-07-16,1050,2300,1
319017,2022-01-07,1058,2001,1
319018,2025-05-22,1052,2063,3
319019,2023-12-07,1041,2236,1
319020,2020-12-29,1022,2169,1
319021,2022-09-08,1038,2317,1
319022,2023-07-26,1006,2252,2
319023,2020-08-14,1033,2213,1
319024,2023-06-20,1047,2292,2
319025,2025-08-19,1016,2110,1
319026,2023-11-16,1031,2055,1
319027,2025-09-26,1005,2175,1
319028,2024-07-05,1051,2078,1
319029,2020-06-05,1022,2076,1
319030,2025-09-04,1035,2100,1
319031,2024-08-28,1023,2217,1
319032,2022-01-30,1037,2008,1
319033,2022-02-12,1045,2272,1
319034,2024-04-01,1020,2197,1
319035,2022-08-15,1032,2100,1
319036,2020-09-10,1048,2038,1
319037,2024-04-18,1042,2253,1
319038,2020-04-27,1004,2142,1
319039,2021-07-03,1035,2142,1
319040,2022-06-29,1023,2152,1
319041,2022-05-19,1043,2135,1
319042,2022-03-18,1001,2165,1
319043,2024-07-30,1020,2203,3
319044,2022-03-31,1006,2140,1
319045,2024-11-16,1056,2311,1
319046,2023-05-06,1053,2129,1
319047,2024-05-20,1059,2070,1
319048,2022-05-29,1039,2314,1
319049,2022-09-19,1049,2097,1
319050,2020-01-01,1037,2200,1
319051,2020-06-15,1030,2266,2
319052,2025-08-25,1050,2002,2
319053,2020-04-21,1047,2093,1
319054,2023-01-30,1044,2171,1
319055,2023-11-30,1054,2148,1
319056,2025-06-28,1056,2024,1
319057,2025-08-05,1028,2145,1
319058,2021-05-21,1018,2035,2
319059,2024-06-22,1031,2082,1
319060,2021-11-01,1006,2240,3
319061,2024-08-17,1057,2058,1
319062,2022-08-22,1060,2214,1
319063,2020-10-07,1040,2311,1
319064,2020-12-16,1045,2081,1
319065,2025-05-03,1020,2085,1
319066,2025-05-20,1052,2305,1
319067,2024-03-27,1055,2214,1
319068,2023-07-30,1005,2247,1
319069,2025-05-18,1008,2254,1
319070,2021-12-28,1016,2235,2
319071,2022-04-02,1043,2312,1
319072,2023-12-08,1012,2091,1
319073,2025-08-23,1014,2167,2
319074,2022-12-15,1024,2213,1
319075,2020-07-17,1037,2227,1
319076,2025-02-26,1059,2063,1
319077,2021-11-08,1047,2280,1
319078,2024-01-04,1034,2261,2
319079,2020-03-18,1003,2087,1
319080,2021-06-18,1032,2174,2
319081,2023-10-30,1013,2097,1
319082,2023-03-11,1019,2119,1
319083,2023-05-05,1016,2171,1
319084,2022-02-28,1022,2173,3
319085,2024-04-12,1004,2171,2
319086,2023-08-15,1035,2174,1
319087,2023-01-04,1003,2204,1
319088,2024-02-11,1040,2006,1
319089,2024-01-31,1044,2046,2
319090,2024-07-17,1030,2152,2
319091,2025-03-15,1047,2228,1
319092,2023-08-08,1059,2164,1
319093,2020-05-04,1021,2202,1
319094,2021-06-02,1038,2310,1
319095,2025-09-01,1020,2235,1
319096,2020-06-10,1028,2301,1
319097,2022-05-31,1002,2006,1
319098,2022-11-10,1005,2145,1
319099,2024-11-22,1048,2116,2
319100,2025-02-04,1009,2227,2
319101,2021-04-27,1042,2297,1
319102,2024-03-05,1043,2014,1
319103,2025-05-20,1060,2019,1
319104,2022-05-23,1042,2217,1
319105,2024-04-25,1008,2113,1
319106,2020-05-21,1038,2066,1
319107,2025-02-22,1032,2305,1
319108,2022-09-30,1056,2005,1
319109,2025-07-07,1042,2090,1
319110,2021-06-12,1032,2108,1
319111,2022-08-26,1038,2251,2
319112,2024-11-07,1028,2180,1
319113,2022-03-15,1031,2107,1
319114,2023-08-27,1044,2056,3
319115,2021-10-29,1005,2071,2
319116,2021-01-19,1038,2013,1
319117,2024-05-27,1006,2268,2
319118,2020-01-13,1052,2039,4
319119,2023-07-31,1057,2264,2
319120,2025-08-17,1047,2046,1
319121,2020-03-12,1044,2290,1
319122,2025-02-08,1057,2218,1
319123,2020-04-10,1014,2115,1
319124,2020-10-07,1015,2128,1
319125,2022-06-01,1030,2094,2
319126,2023-08-05,1001,2069,1
319127,2021-08-31,1059,2291,2
319128,2021-03-25,1002,2060,1
319129,2023-07-08,1036,2057,1
319130,2024-03-15,1022,2117,1
319131,2020-04-30,1007,2315,2
319132,2022-12-11,1002,2151,1
319133,2020-11-13,1017,2116,1
319134,2021-12-02,1007,2320,1
319135,2022-10-13,1057,2238,1
319136,2020-01-21,1015,2302,1
